added_at_playlist,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date
2020-03-29T19:30:29Z,spotify:track:3zj1krpb1dKwYRTqDThNr4,Mud,44,433687,False,Cenizas,2020-03-27
2020-03-27T22:02:32Z,spotify:track:4Tg0ra2NwFahHXiboKtfPW,"Showreel, Pt. 2",25,541427,False,"Showreel, Pt. 2",2017-10-10
2020-03-26T04:17:25Z,spotify:track:7uMZFFJ40W1Ufe2NuXxK26,Brazil,3,289970,False,Brazil,2017-10-27
2020-03-18T00:42:40Z,spotify:track:01ufrDfHQt4xlSpqdgbxUz,One Of My Shades,27,234489,False,"""I Could Go Anywhere But Again I Go With You""",2018-01-19
2020-02-27T22:51:01Z,spotify:track:7szZZdxzhAn8DKTk3kEyma,なぜ?,18,281243,False,Crumbling,2018-12-04
2020-02-27T19:23:40Z,spotify:track:7Ac4s39oPQY5ruGivV7IX7,Song 36,21,258551,False,Betting on an Island,2018-02-26
2020-02-19T19:30:29Z,spotify:track:021Uxj35X52xeXHjCZEFNx,Ceiling Gazing,40,489173,False,Perils from the Sea,2013-04-30
2020-02-13T19:37:32Z,spotify:track:6TzyEjhrZHE2jC2sENvZOg,With an Addict,36,424700,False,2017 - 2019,2020-02-07
2020-02-13T19:24:19Z,spotify:track:516mSAZ3wVsJHIIu2BAluA,"If You Can't Do It Good, Do It Hard",37,237522,True,2017 - 2019,2020-02-07
2020-02-13T15:09:51Z,spotify:track:4igPel7JdcarDf3bzzofjc,Alarm,35,111977,False,2017 - 2019,2020-02-07
2020-02-07T16:55:29Z,spotify:track:5HHv6hIqQWpGcFySzJZHty,Bouncy House,18,278682,False,Sonic Citadel,2019-10-11
2020-02-07T16:46:14Z,spotify:track:6XVDZoNVGvWhfSoqQhjJZI,Mythological Beauty,51,306760,False,Capacity,2017-06-09
2020-02-06T17:03:14Z,spotify:track:1CxnzQ5pmOua6owkky7xUD,abyss kiss,33,183040,False,abysskiss,2018-10-05
2020-02-06T16:53:23Z,spotify:track:147unUi3ML4lWVCMYhSMrF,cradle,34,197400,False,abysskiss,2018-10-05
2020-02-06T16:43:16Z,spotify:track:1XwgsaVrEqkKbK09oo4gra,from,34,218826,False,abysskiss,2018-10-05
2020-02-06T16:40:45Z,spotify:track:3JQss8SAZIIkVo3c8SkCTE,terminal paradise,37,239573,False,abysskiss,2018-10-05
2020-01-31T19:31:14Z,spotify:track:4awQE2dTQYX5QAZNTaQfTF,Illusions of Shameless Abundance,24,351326,True,Illusions of Shameless Abundance,2020-01-31
2020-01-30T23:16:26Z,spotify:track:7enC3VGSZI3KB8txyUVgru,Gorgeous,44,255721,False,Nothing Great About Britain,2019-05-17
2020-01-30T16:35:24Z,spotify:track:0Pbscg9OvoaqlGZln2dkNt,blue and red horses,34,197266,False,abysskiss,2018-10-05
2020-01-30T05:31:45Z,spotify:track:1JihwKk6BaWFdyCRxsKE1k,Don Henley In The Park,17,229878,False,Sonic Citadel,2019-10-11
2020-01-30T05:24:14Z,spotify:track:38wakZ93YNvmqkllWLfcYJ,Home To You,42,327198,False,Reward,2019-05-24
2019-12-26T05:25:19Z,spotify:track:3c7CEnNLplZu4C11H6xBkl,Disengaged,42,256826,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:7smnmEyvR4MtnyqK9eiAjx,Stuck,37,359826,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:7gePpUawLnGf1l1fnltiIR,When We Fall,41,127680,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:5uOBRzLWxGnE564iW0PF7y,Traveling Through a Sea,34,263960,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:637sViSUUQTBice1wmz5id,Fishing Bird (Empty Gutted in the Evening Breeze),34,231800,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:3pegwzmIu6j8rWq6G7z8Np,Invisible,37,235026,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:2lFoxhUEGpKoSHetkKHIAw,I'm Dragging a Dead Deer Up a Hill,35,141746,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:0wFYNeVAVjp7VXxYTLK5yF,A Cover Over,33,168560,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:1lUqMBDI4ttfqZUmNRvXn6,Wind and Snow,34,270680,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:6gYUNNgQtLzIXGA6zlTErM,Tidal Wave,34,335306,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T05:25:19Z,spotify:track:1rRnE5IhXtrQKSwU1eK756,We've All Gone to Sleep,32,183306,False,Dragging a Dead Deer Up a Hill,2008
2019-12-26T04:54:57Z,spotify:track:4w9x2bTDFFuELLLvYlMLdV,Haunted Water,32,286081,False,Mazy Fly,2019-02-22
2019-12-20T21:08:09Z,spotify:track:6rWAvpX61F0nNdD9V6JFLs,Sad One,0,239164,False,Ariadna,2017-09-08
2019-12-20T21:05:38Z,spotify:track:1y1Li1MUfGZjdR8EOSDiUD,B and O Blues,20,258560,False,Dang,2016-09-23
2019-12-20T20:57:16Z,spotify:track:6qfovhuEiazhpsIe4UqirU,The Holy Drinker,37,613814,False,The Raven That Refused to Sing (and Other Stories),2013-02-25
2019-12-02T19:39:04Z,spotify:track:3nWCNcTv1E6ipd1zzC8WJY,Curve and Light,36,259999,False,Crumbling,2019-06-17
2019-12-02T19:17:09Z,spotify:track:1nEDT4DsoaTfexrz8D9zt1,Traffic,5,317986,False,ANIMA,2019-06-27
2019-11-30T22:00:03Z,spotify:track:35iFhbJtSRzL9MjUkQCf52,Oscollo,7,209477,False,Oscollo,2018-04-13
2019-11-30T20:08:12Z,spotify:track:1MSLiTqxZBKWgcHZGPGTDr,Ultraviolet,2,187115,False,EP2,2013-09-17
2019-11-30T18:45:32Z,spotify:track:7pI31mg1XsAPJCB6gQJSxK,PULL UP,13,178906,True,PRINCESS,2016-07-15
2019-11-30T18:16:43Z,spotify:track:0Fxc7REWedvbv2DCRQbtIU,The Man Who Died in His Boat,26,300973,False,The Man Who Died in His Boat,2013-02-04
2019-11-27T05:45:38Z,spotify:track:1BW9bX3Ox6GibuS4OJ3LLw,Nothing Stirs,37,355786,False,"I Have Fought Against It, But I Can’t Any Longer.",2018-05-11
2019-11-27T05:45:01Z,spotify:track:27mFsmEWiSablfQTyZZhgp,DO YOU DOUBT ME TRAITOR,36,574347,True,CALIGULA,2019-07-19
2019-11-21T15:36:59Z,spotify:track:3lHnxCL8XOxmgLVyPPm2K5,Bae,18,315160,False,Live from Japan,2019-09-06
2019-11-19T03:11:44Z,spotify:track:7FuZ8MueDtq6RrTXWOOxo6,No Meio da Noite,22,257449,False,Vida Eterna,2017-09-15
2019-11-17T19:59:26Z,spotify:track:0diPy4X3fZ253nxtUXXitO,Cloud in Places,28,245306,False,The Man Who Died in His Boat,2013-02-04
2019-11-16T22:53:53Z,spotify:track:4z1fNs2B7KndCsvyPgrhq5,Hyperballad,49,321360,False,Post,1995-06-13
2019-11-14T19:54:31Z,spotify:track:56l4CzpusvjLJ1LnFl0KX3,Brakhage,38,330466,False,Dots And Loops,1997-09-22
2019-11-06T20:08:29Z,spotify:track:4tKbLZmdlwuC1v4jk7pild,Kali Wave,0,200500,False,Kuangb EP,2014-08-15
2019-11-02T05:00:35Z,spotify:track:00UDD8mjooNiezsxVRCYWX,Limerence,0,329361,False,Mono No Aware,2017-03-17
2019-10-28T17:05:45Z,spotify:track:0HjRvELQ3lEGr4hrwQV3DA,Dirty Boots - 8 Track Demo,19,397973,False,Goo (Deluxe Edition),1990
2019-10-26T18:48:24Z,spotify:track:6Gqh2iPmHGkGkvBvQNtXfk,Tunic (Song For Karen),35,381613,False,Goo (Deluxe Edition),1990
2019-10-25T18:18:08Z,spotify:track:0fituAIlrZEyqz3HIz03tS,Bounce 2,28,200453,False,Your Need,2019-05-03
2019-10-25T18:18:02Z,spotify:track:2QH60efQnKgqIPw8l3h01Y,Kiska (киска),35,226619,False,Your Need,2019-05-03
2019-10-25T18:17:56Z,spotify:track:5FTOJvfIyG6gVJ8tAZw2JH,LED (лёд),30,172324,False,Your Need,2019-05-03
2019-10-24T00:13:02Z,spotify:track:3S0HGmkb07AAz9TZzNB4nl,I Get Lit (cause if not I think of you),27,195874,False,Evanescence (a Love Letter),2019-02-28
2019-10-09T14:45:00Z,spotify:track:2WuzAwiZzest2eONspeXMA,Just,54,372555,False,Just EP,2015-06-22
2019-10-08T23:01:57Z,spotify:track:6EirJN1dgOLBTfctvef3fZ,I Only Have Eyes For You,0,440227,False,Commissions I,2014-04-28
2019-10-04T15:12:10Z,spotify:track:0Z04fUQyKGls1iV1LLHVER,Galleon Ship,42,254509,False,Ghosteen,2019-10-03
2019-10-03T17:10:36Z,spotify:track:6ayjKIrJVuCLLbLtupBjzC,Poison Root,39,144609,False,Rocket,2017-05-19
2019-10-03T17:00:41Z,spotify:track:0CBT0eSGnfOJdtctUcY4Qx,Witch,36,160173,False,Rocket,2017-05-19
2019-09-29T18:03:02Z,spotify:track:1CRq2M7Tq4dl7Bwif65doB,Sportstar,38,231087,False,Rocket,2017-05-19
2019-09-29T17:58:26Z,spotify:track:0XgwWW3JX3otV35ZiP71i6,Brick,41,132250,False,Rocket,2017-05-19
2019-09-24T22:56:35Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,77,371413,False,"""Heroes"" (2017 Remaster)",1977
2019-09-22T01:41:15Z,spotify:track:5qH6n7rZ1XQeeXdrnzke40,Clap Intro,29,84570,False,High Times,2009-09-15
2019-09-22T00:39:24Z,spotify:track:4X6Hvm8W16M0nCENwpLBF6,Paracosm,0,392253,False,Paracosm,2013-08-13
2019-09-20T23:55:50Z,spotify:track:23iveUZzJK3P14Uy5RMxs7,Hype Williams Meets Shangaan Electro,36,310586,False,Shangaan Shake,2012-02-24
2019-09-20T15:13:19Z,spotify:track:4zHphnQaIiwuUGxOOfYZac,Eye in the Wall,3,522418,False,Eye in the Wall,2019-09-13
2019-09-15T19:33:38Z,spotify:track:04AF15mR1fORBBCw4jA9uL,Allison,9,214240,False,The Original Faces,2015-09-04
2019-09-15T16:19:19Z,spotify:track:1pUBvxyXFQLz3GQN04PqbQ,Applaud,32,198128,False,Applaud,2019-09-10
2019-09-15T16:07:21Z,spotify:track:7JMVhsR4cggN4Rvq0NQVOX,Beta Male Strategies,46,198008,True,All My Heroes Are Cornballs,2019-09-13
2019-09-07T03:51:53Z,spotify:track:12OKSgYZc9GG54JWDJ4okD,Demona,11,162882,False,What a Way to See the Old Girl Go,2017-04-21
2019-09-07T03:30:04Z,spotify:track:7cxSWONVoGuaEfmQgzkqsI,Quiet Eyes,8,386658,False,Ambient Not Not Ambient,2008-04-29
2019-09-05T17:23:30Z,spotify:track:0zHW7NzMCCMcWpjuEg6wYK,Marilyn,26,220875,False,Remain,2015-03-24
2019-09-02T15:24:42Z,spotify:track:0jjA6flajgtUChWP691crq,Creepy Love,19,262023,False,Remain,2015-03-24
2019-08-31T07:56:15Z,spotify:track:2IbbPqpU1uchOWCMULOuJD,I Wanna Be Adored,41,327250,False,I Wanna Be Adored (Digital Single),2018-01-17
2019-08-27T23:54:36Z,spotify:track:3dAgOYCIcGR4EL2Cr14DKX,For Kennedy,31,460610,False,Issue #9,2014-02-01
2019-08-27T14:49:47Z,spotify:track:3kbaZC3FZTecvlSR67Sr19,Fingerbib,52,228866,False,Richard D. James Album,1996-11-04
2019-08-19T04:32:13Z,spotify:track:0EKTuuDuN8bAIwqFB1bPYY,FOUR TEETH,46,376533,False,Circumambulation,2013-07-23
2019-08-19T04:13:45Z,spotify:track:6r4Ux7Szu6ncGMjVh0tmCB,The Big Gloom,48,483957,False,Deathconsciousness,2008-01-01
2019-08-16T14:35:03Z,spotify:track:0GNOV2aEFqS3qOXfQEhEuq,Babylon,53,220240,False,Love In The Time Of Lexapro,2018-11-23
2019-08-14T13:33:31Z,spotify:track:2YvyKtXIEpQoLYtuUNp7Lg,Ghosttown,54,309880,False,Unknown Memory,2014-10-23
2019-08-13T19:58:10Z,spotify:track:0lDKZO6dS927plsK7SGmh4,From The Sea/It Looms (Chapters I & II),38,379466,False,Nothing Is Still,2018-06-15
2019-08-10T01:00:19Z,spotify:track:2reVX2dNA3SwxgvjHNXStE,Flash in the Pan,35,447950,False,2012 - 2017,2018-02-17
2019-08-09T00:32:39Z,spotify:track:5jqpm69UgQa1OSNhj8rjn4,Half Manne Half Cocaine,51,192266,False,Bandana,2019-06-28
2019-08-06T22:48:26Z,spotify:track:0vxyvCrd3crTvvfy3ATcWh,Jesus to a Child 2,0,101893,False,"Find Out What Happens When People Stop Being Polite, And Start Gettin' Reel",2010-12-07
2019-08-06T22:36:28Z,spotify:track:6DjD0YrerB11AMEkLm8jAl,Blue Dream,0,163906,False,"Find Out What Happens When People Stop Being Polite, And Start Gettin' Reel",2010-12-07
2019-08-05T19:53:45Z,spotify:track:1VsQhQbF4SwVvbbFeQ5EOa,Suspended In Gaffa,50,235106,False,The Dreaming,1982
2019-08-04T15:53:02Z,spotify:track:0Qi34BBn3NDAKIIPIWgYIK,Forgotten,25,347067,False,Too Many Voices,2016-04-22
2019-08-04T15:43:08Z,spotify:track:1aaIYTqoRDzRUilU2Q6vTe,Archangel,47,238426,False,Untrue,2007
2019-08-03T22:46:33Z,spotify:track:17WchqLMuropLZuV1fKAaI,Taken Boy,0,221578,False,Taken Boy,2019-02-27
2019-08-03T01:04:17Z,spotify:track:0LeG6rLnZikAoLQMhSNSBW,The Chuckler,36,223006,False,Relatives In Descent,2017-09-29
2019-08-02T13:20:18Z,spotify:track:2oTEDeeMdSTBiqjQhFF7K9,Velvet 4 Sale,2,224234,False,In a Poem Unlimited,2018-02-16
2019-08-01T13:05:08Z,spotify:track:1gvaxqNiJEbQzWPqs72kgG,In Undertow,53,197186,False,Antisocialites,2017-09-08
2019-07-29T20:53:58Z,spotify:track:2RCIGieLAcsic5iUOinSRf,Sides,2,292276,False,No Shape,2017-05-05
2019-07-26T21:11:09Z,spotify:track:4XGQUYPYfHpCMrO8BKOk5F,New Romantic,46,339460,False,Too Many Voices,2016-04-22
2019-07-26T21:08:48Z,spotify:track:411zFepQWcA2sf5gzA8WpU,So Far so Clean,11,232756,False,"Don't Look Back, That's Not Where You're Going",2013-03-04
2019-07-26T12:51:03Z,spotify:track:45Qd0hxV9IeDfn9TE63g2Q,Mote,35,455693,False,Goo,1990-01-01
2019-07-25T01:25:36Z,spotify:track:2NtGIXleTQVNZouLU2Icyj,We’ll Take It,24,225131,False,Age Of,2018-06-01
2019-07-24T20:06:28Z,spotify:track:5xgMuXY71hCb7VLTqTY6nx,Stratum,35,431502,False,Stratum,2019-02-13
2019-07-24T03:03:24Z,spotify:track:2ZEZotsZzfQxNar1U9ocs0,Daniel,25,232986,False,In Heaven,2011-09-27
2019-07-23T12:40:03Z,spotify:track:4Kh8w1MgC7LYHSbSX2lDzP,Make It Forever,52,211547,False,Slide,2018-08-17
2019-07-22T13:06:20Z,spotify:track:7A1d0qBQL2IiDhrDrhUqE8,日出東方 唯我不敗,39,311541,False,東方不敗,2017-05-19
2019-07-21T16:43:19Z,spotify:track:1gL6vASU58jj8CzGluleyV,The Throning,0,245453,False,"Find Out What Happens When People Stop Being Polite, And Start Gettin' Reel",2010-12-07
2019-07-19T12:46:38Z,spotify:track:6XyxCBp6x3jvtxXvMN5sAA,1539 N. Calvert,64,157258,True,Veteran,2018-01-19
2019-07-19T12:44:04Z,spotify:track:79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002,63,153999,False,Lavender,2013-08-16
2019-07-17T20:50:47Z,spotify:track:3ghtOcSMima0cduZihPKY4,Recognizing The Enemy,35,289160,False,Safe In The Hands of Love,2018-09-05
2019-07-17T03:15:14Z,spotify:track:1jbTkokghgp3KktZf7Rev5,Euros & Euros & Euros (Ebg),15,286685,False,"Nordic Flora Series, Pt. 3: Gore-Tex City",2017-03-27
2019-07-17T02:55:21Z,spotify:track:74cnIm1sznUzUsPkDF77WH,Blue Line (112 Rådhuset),17,243692,False,"Nordic Flora Series, Pt. 3: Gore-Tex City",2017-03-27
2019-07-16T20:58:56Z,spotify:track:56Z7hbyMrndw1naxb6I5Oi,Reckoner,21,290213,False,In Rainbows,2007-12-28
2019-07-16T20:47:55Z,spotify:track:4Iyo50UoYhuuYORMLrGDci,Weird Fishes/ Arpeggi,25,318186,False,In Rainbows,2007-12-28
2019-07-16T20:46:11Z,spotify:track:5k7VKj1Xwy5DjO4B0PdAOb,Nude,25,255386,False,In Rainbows,2007-12-28
2019-07-15T12:25:15Z,spotify:track:2S3t9PZ4QBbXwcO3fLSa3b,You Only Hate the Ones You Love,17,306468,False,Body Work,2016-09-22
2019-07-15T12:20:49Z,spotify:track:7fJvzPTCdgETo0dk8Vv5uv,Real Virtual Unison - Fake Edit,17,192782,False,Body Work,2016-09-22
2019-07-14T10:40:37Z,spotify:track:3FlYQ4cpdpT1JObsSy0zy3,LA Hills Burn At The Peak Of Winter,40,448034,False,The World,2013-03-15
2019-07-13T01:03:38Z,spotify:track:7MLcfXah7WhwNAm84de8de,Разрушительный круг (Destructive Cycle),40,328327,False,January Sun,2016-02-19
2019-07-13T00:48:46Z,spotify:track:6FcBIsV0IKyhXpVy9BmYxl,Lust Riders,0,318709,False,The Love Market,2019-04-07
2019-07-13T00:45:19Z,spotify:track:10zYtRsZfKFbDHfPy0Mgb9,Eat Yr Heart,13,217013,False,"Work (Work, Work)",2011-09-06
2019-07-12T16:03:38Z,spotify:track:1QAC3pYva33vh3vwyDR7w6,Be Brave,32,417853,False,The End of All Things,2011
2019-07-11T22:36:56Z,spotify:track:5ZFBhUZdo6dt4OjzN87LS0,I Be in Da Cold,0,176121,False,Spirit Plug,2016-07-01
2019-07-11T22:28:49Z,spotify:track:5Oo9K6yaxdTIJoAlmRs6TU,Living in a French Movie,32,264374,False,No Hard Feelings,2016-09-06
2019-07-11T22:22:18Z,spotify:track:68otTYLIY2MTdT2bdBS5ug,Hello Earth,42,373093,False,Hounds Of Love,1985
2019-07-11T22:19:21Z,spotify:track:79k4PkE9Hllo7OqZm5Q01R,God Hour,35,155779,False,"""BBF"" Hosted By DJ Escrow",2016-04-01
2019-07-11T12:28:05Z,spotify:track:5hWTPO9dqbAvDquj3oNCcy,2Tru,28,231781,False,CCFX EP,2017-10-20
2019-07-10T11:54:33Z,spotify:track:29tHcHSX3PWEcdp1zBha6B,A Realness,35,261766,False,Yr Body Is Nothing,2016
2019-07-09T21:20:34Z,spotify:track:6z1TKEurXotxsMGB0Kuuka,Lifetime,39,222684,False,Safe In The Hands of Love,2018-09-05
2019-07-09T12:32:07Z,spotify:track:27uEhYVTC354AtKBtfHeEm,Lugovoy (November Dub),27,205741,False,Your Need,2019-05-03
2019-07-09T12:16:35Z,spotify:track:6p8HOoJGQs8qvFAOXfXmxn,Sky Kisses (на танцполе),49,192000,False,Your Need,2019-05-03
2019-07-08T20:17:43Z,spotify:track:7Afi5x40syatz7gshDVaHt,The One Left,24,270720,False,Permissions Of Love,2012-05-28
2019-07-08T12:27:51Z,spotify:track:4DM3WRu8kzfp5evHQnQfD0,The Porter,39,225860,False,From Now On,2013-04-09
2019-07-05T21:07:31Z,spotify:track:457Z6L5kHf8yytQUu8bgxA,Yr Body Is Nothing,43,312947,False,Yr Body Is Nothing,2016
2019-07-05T20:59:12Z,spotify:track:27SIyhcBaxRrgG3TmIFYG8,The Mother Lode,7,366970,False,Tomorrow's Modern Boxes,2014
2019-07-05T17:37:12Z,spotify:track:7jlsHi44y1BX7jmJOOMlH5,Ariadna (ариадна),43,330411,False,Ariadna,2017-09-08
2019-07-05T13:14:42Z,spotify:track:4aOAzvRdOsZSwZIgwcdeL0,Let Down,19,299560,False,OK Computer,1997-05-28
2019-06-30T01:13:54Z,spotify:track:4vReegUzNPc2t06jJKgieU,Nothing To Be Done,49,232133,True,Truckload Of Trouble,1993-05-19
